Group	Gene	gene_short_name	specificity	morans_I	morans_test_statistic	pval	qval	mean	num_cells_expressed_in_group	percentage	status	num_cells_expressed	use_for_ordering
9258	6	ENSMUSG00000016921	Srsf6	0.503564086038649	0.297329714506647	101.040611170034	0	0	0.93533892684485	71	0.682692307692308	OK	7304	TRUE
9259	6	ENSMUSG00000020018	Snrpf	0.503561058656755	0.529308838348435	179.872331207005	0	0	1.21068102306105	81	0.778846153846154	OK	7847	TRUE
9260	6	ENSMUSG00000066551	Hmgb1	0.503539483208617	0.610866312509465	207.600912626232	0	0	2.06491344111693	94	0.903846153846154	OK	8137	TRUE
9261	6	ENSMUSG00000038094	Atp13a4	0.503522713454483	0.286275544411651	100.041096766275	0	0	0.0190481949706944	2	0.0192307692307692	OK	23	TRUE
9262	6	ENSMUSG00000028410	Dnaja1	0.503521433498956	0.410151258476365	139.413664662239	0	0	1.68888872899832	92	0.884615384615385	OK	8078	TRUE
9263	6	ENSMUSG00000037894	H2afz	0.503519355155166	0.704783576496272	239.504194900741	0	0	2.60055064719563	98	0.942307692307692	OK	8237	TRUE
9264	6	ENSMUSG00000028560	Usp1	0.503517073593184	0.37672915908991	127.995187200002	0	0	0.59735611591827	40	0.384615384615385	OK	4653	TRUE
9265	6	ENSMUSG00000003410	Elavl3	0.503513753635081	0.519248257981966	176.416571716946	0	0	0.920129508181321	65	0.625	OK	7138	TRUE
9266	6	ENSMUSG00000025362	Rps26	0.503506500448162	0.649980032446699	220.965345700296	0	0	2.14119674586656	99	0.951923076923077	OK	8258	TRUE
9267	6	ENSMUSG00000024991	Eif3a	0.503503947590745	0.344209710969095	116.973369669474	0	0	1.12080020364347	79	0.759615384615385	OK	7618	TRUE
9268	6	ENSMUSG00000016252	Atp5e	0.503463260436082	0.412309090688235	140.141611147631	0	0	1.70649481757337	96	0.923076923076923	OK	8059	TRUE
9269	6	ENSMUSG00000091537	Tma7	0.503446304567491	0.288574933404784	98.0797549404327	0	0	1.28253512682904	89	0.855769230769231	OK	7815	TRUE
9270	6	ENSMUSG00000076431	Sox4	0.503429326788462	0.395115501925203	134.259963389396	0	0	1.0660361182335	73	0.701923076923077	OK	7593	TRUE
9271	6	ENSMUSG00000058546	Rpl23a	0.503425467914383	0.559394225046542	190.142646568578	0	0	1.68711095075232	93	0.894230769230769	OK	8140	TRUE
9272	6	ENSMUSG00000021270	Hsp90aa1	0.503389828656675	0.58781742670006	199.846319859979	0	0	2.29969630908815	99	0.951923076923077	OK	8277	TRUE
9273	6	ENSMUSG00000009013	Dynll1	0.503348518047061	0.481814425648485	163.79247924084	0	0	2.37221878475285	98	0.942307692307692	OK	8235	TRUE
9274	6	ENSMUSG00000008892	Vdac3	0.503297914078907	0.320997437690601	109.086292995057	0	0	1.10181229139878	80	0.769230769230769	OK	7553	TRUE
9275	6	ENSMUSG00000072082	Ccnf	0.503252593014254	0.286160783835373	97.2951356953826	0	0	0.0741079721537218	7	0.0673076923076923	OK	736	TRUE
9276	6	ENSMUSG00000005732	Ranbp1	0.50323029751457	0.517328494106222	175.769664156056	0	0	1.13943428318836	72	0.692307692307692	OK	7273	TRUE
9277	6	ENSMUSG00000029328	Hnrnpdl	0.503224094486605	0.27871311172575	94.7179736409235	0	0	1.05270258736403	75	0.721153846153846	OK	7414	TRUE
9278	6	ENSMUSG00000047534	Mis18bp1	0.503209260752229	0.619465450503603	210.466714969055	0	0	0.366244394954883	17	0.163461538461538	OK	2082	TRUE
9279	6	ENSMUSG00000063457	Rps15	0.503192982755172	0.513395462346415	174.514706220756	0	0	1.66552737908514	96	0.923076923076923	OK	8176	TRUE
9280	6	ENSMUSG00000029465	Arpc3	0.503184735937509	0.272315925354951	92.5420598915377	0	0	0.990398704027877	79	0.759615384615385	OK	7246	TRUE
9281	6	ENSMUSG00000034566	Atp5h	0.503174039366582	0.385625891828427	131.069778860592	0	0	1.74417050640426	94	0.903846153846154	OK	8014	TRUE
9282	6	ENSMUSG00000073702	Rpl31	0.50317197446533	0.427946630305118	145.439271090296	0	0	1.34457051774849	87	0.836538461538462	OK	7904	TRUE
9283	6	ENSMUSG00000057113	Npm1	0.503108333495451	0.628825126380166	213.725889703617	0	0	1.98232685010765	94	0.903846153846154	OK	8165	TRUE
9284	6	ENSMUSG00000018567	Gabarap	0.50309956446341	0.275059216017798	93.4809683972432	0	0	1.27181116346606	87	0.836538461538462	OK	7663	TRUE
9285	6	ENSMUSG00000038900	Rpl12	0.503094322112476	0.609083174308061	207.030534790098	0	0	1.91805319455235	96	0.923076923076923	OK	8192	TRUE
9286	6	ENSMUSG00000057278	Snrpg	0.503055508598003	0.434614889568693	147.677250230931	0	0	0.823669241993758	70	0.673076923076923	OK	7344	TRUE
9287	6	ENSMUSG00000046865	Fbl	0.503049519467864	0.284527384690168	96.6830527888906	0	0	0.735506454399087	55	0.528846153846154	OK	6424	TRUE
9288	6	ENSMUSG00000067288	Rps28	0.502965247764362	0.601742117999734	204.562591899917	0	0	1.74919985480926	97	0.932692307692308	OK	8243	TRUE
9289	6	ENSMUSG00000006057	Atp5g1	0.502953933133334	0.283856339148875	96.4677917012098	0	0	1.15772747623569	81	0.778846153846154	OK	7507	TRUE
9290	6	ENSMUSG00000001270	Ckb	0.502913106375752	0.512541185970712	174.176314426383	0	0	2.92553675610128	96	0.923076923076923	OK	8164	TRUE
9291	6	ENSMUSG00000026429	Ube2t	0.50291236399041	0.302148725683895	102.682317223997	0	0	0.268263986594679	14	0.134615384615385	OK	1674	TRUE
9292	6	ENSMUSG00000008682	Rpl10	0.502908564682228	0.513390731489625	174.497156407412	0	0	1.56218502758355	92	0.884615384615385	OK	8115	TRUE
9293	6	ENSMUSG00000049751	Rpl36al	0.502901036329682	0.293867607989892	99.8686711326077	0	0	1.07263680226485	80	0.769230769230769	OK	7500	TRUE
9294	6	ENSMUSG00000031320	Rps4x	0.50286894359262	0.681702818441108	231.800041010063	0	0	2.52341828517507	101	0.971153846153846	OK	8331	TRUE
9295	6	ENSMUSG00000032399	Rpl4	0.502867338168603	0.576449120793087	195.957231960116	0	0	1.77234138337095	95	0.913461538461538	OK	8215	TRUE
9296	6	ENSMUSG00000021877	Arf4	0.502857448465728	0.285007241739925	96.8572542006977	0	0	1.04596855518269	76	0.730769230769231	OK	7461	TRUE
9297	6	ENSMUSG00000078812	Eif5a	0.50284757924697	0.493714051340969	167.793188182346	0	0	1.43325134420766	88	0.846153846153846	OK	7999	TRUE
9298	6	ENSMUSG00000056158	Car10	0.50283666715795	0.505436613529944	171.905486682164	0	0	0.143100843640673	14	0.134615384615385	OK	469	TRUE
9299	6	ENSMUSG00000075266	Cenpw	0.502834930286001	0.403028005632836	136.934627650388	0	0	0.304368991236796	22	0.211538461538462	OK	2757	TRUE
9300	6	ENSMUSG00000071172	Srsf3	0.502827103024721	0.548158828908888	186.313598738199	0	0	1.67637739510921	90	0.865384615384615	OK	8122	TRUE
9301	6	ENSMUSG00000056201	Cfl1	0.502825667689885	0.52083768253116	177.071851042767	0	0	2.26436388017385	97	0.932692307692308	OK	8230	TRUE
9302	6	ENSMUSG00000037805	Rpl10a	0.502760219841407	0.609754119885289	207.276238395559	0	0	1.97568230738898	96	0.923076923076923	OK	8229	TRUE
9303	6	ENSMUSG00000061787	Rps17	0.502745195678709	0.527133828659995	179.178732037432	0	0	1.81237875643079	92	0.884615384615385	OK	8140	TRUE
9304	6	ENSMUSG00000061904	Slc25a3	0.502742228312375	0.353106393690704	120.020155099673	0	0	1.57619927095837	92	0.884615384615385	OK	8020	TRUE
9305	6	ENSMUSG00000031029	Eif3f	0.502709619758067	0.326580157619064	110.985410979334	0	0	1.0660361182335	78	0.75	OK	7666	TRUE
9306	6	ENSMUSG00000046330	Rpl37a	0.50268081043599	0.573437988393432	194.987989914207	0	0	2.30738126525754	101	0.971153846153846	OK	8325	TRUE
9307	6	ENSMUSG00000042712	Tceal9	0.502667417258343	0.25100043177765	85.3044165487341	0	0	1.16675009383533	77	0.740384615384615	OK	7413	TRUE
9308	6	ENSMUSG00000062647	Rpl7a	0.502661363571329	0.554908954192545	188.653857063863	0	0	2.01104945122627	97	0.932692307692308	OK	8253	TRUE
9309	6	ENSMUSG00000029614	Rpl6	0.502658442580735	0.634356497390915	215.684660505022	0	0	2.04645137827719	98	0.942307692307692	OK	8298	TRUE
9310	6	ENSMUSG00000005410	Mcm5	0.502596089032824	0.470085102929715	159.70676775679	0	0	0.332342843279202	22	0.211538461538462	OK	3485	TRUE
9311	6	ENSMUSG00000061315	Naca	0.502594320524499	0.58988713849536	200.535868586258	0	0	2.12064807763917	96	0.923076923076923	OK	8225	TRUE
9312	6	ENSMUSG00000031818	Cox4i1	0.502593833778814	0.391281706001477	133.022819396672	0	0	1.85238409104449	99	0.951923076923077	OK	8232	TRUE
9313	6	ENSMUSG00000012405	Rpl15	0.502589000425547	0.682511040112862	232.094514260734	0	0	2.58109057364092	101	0.971153846153846	OK	8337	TRUE
9314	6	ENSMUSG00000028495	Rps6	0.502571860826838	0.609890453643271	207.319589198705	0	0	1.87180217690159	95	0.913461538461538	OK	8206	TRUE
9315	6	ENSMUSG00000027160	Ccdc34	0.502544171672364	0.383982362262663	130.460214236477	0	0	0.71219537553064	48	0.461538461538462	OK	5648	TRUE
9316	6	ENSMUSG00000018593	Sparc	0.502539689047685	0.775760014283843	263.905677985419	0	0	0.352821374622742	27	0.259615384615385	OK	471	TRUE
9317	6	ENSMUSG00000047907	Tshz2	0.502516512149992	0.348722737387858	118.487975191473	0	0	0.575964925936952	45	0.432692307692308	OK	6459	TRUE
9318	6	ENSMUSG00000033952	Aspm	0.502511455471922	0.647734706973911	220.088795994652	0	0	0.22314355131421	15	0.144230769230769	OK	1676	TRUE
9319	6	ENSMUSG00000037058	Paip2	0.502493546580482	0.253330341987128	86.096531386381	0	0	0.979626607045966	77	0.740384615384615	OK	7487	TRUE
9320	6	ENSMUSG00000022881	Rfc4	0.502484241541447	0.431956900388024	146.753269719755	0	0	0.392561703272257	31	0.298076923076923	OK	4382	TRUE
9321	6	ENSMUSG00000012848	Rps5	0.50246396334097	0.664825227825064	226.065009556129	0	0	2.25230343248134	100	0.961538461538462	OK	8339	TRUE
9322	6	ENSMUSG00000022890	Atp5j	0.502459782276387	0.412265038760152	140.141682151987	0	0	1.71171676155452	94	0.903846153846154	OK	8146	TRUE
9323	6	ENSMUSG00000026701	Prdx6	0.502450873840598	0.301307597831389	102.382148553218	0	0	0.702716631576096	55	0.528846153846154	OK	6319	TRUE
9324	6	ENSMUSG00000026605	Cenpf	0.502448251743652	0.803193203675083	272.858510042313	0	0	0.744680830675128	26	0.25	OK	3032	TRUE
9325	6	ENSMUSG00000025781	Atp5c1	0.502419365161378	0.302765360837228	102.896886697848	0	0	1.35949616796517	85	0.817307692307692	OK	7691	TRUE
9326	6	ENSMUSG00000022336	Eif3e	0.502414172582273	0.395156876196378	134.285350829987	0	0	1.14862270924277	77	0.740384615384615	OK	7700	TRUE
9327	6	ENSMUSG00000038379	Ttk	0.50240163398688	0.42871034133586	145.685739815079	0	0	0.191891007810105	12	0.115384615384615	OK	1448	TRUE
9328	6	ENSMUSG00000043716	Rpl7	0.502376170998893	0.655408177516067	222.851824394224	0	0	2.20467538349208	99	0.951923076923077	OK	8310	TRUE
9329	6	ENSMUSG00000022312	Eif3h	0.5023724005143	0.331007162880581	112.492326641599	0	0	1.11135131444554	79	0.759615384615385	OK	7728	TRUE
9330	6	ENSMUSG00000058600	Rpl30	0.502314270669909	0.654076340084026	222.43331609067	0	0	2.42378110124667	101	0.971153846153846	OK	8352	TRUE
9331	6	ENSMUSG00000090733	Rps27	0.502313853041965	0.578169176124757	196.553126196626	0	0	1.86586744138178	96	0.923076923076923	OK	8244	TRUE
9332	6	ENSMUSG00000062006	Rpl34	0.502286306763327	0.626264412725928	212.971410184396	0	0	2.4254832293172	101	0.971153846153846	OK	8344	TRUE
9333	6	ENSMUSG00000059208	Hnrnpm	0.502274153722487	0.289904574015439	98.5154818373736	0	0	0.810930216216329	65	0.625	OK	7098	TRUE
9334	6	ENSMUSG00000035885	Cox8a	0.502272131341662	0.440015128016597	149.592363156015	0	0	2.14795352832944	99	0.951923076923077	OK	8254	TRUE
9335	6	ENSMUSG00000001525	Tubb5	0.50225960503455	0.656351319921129	223.073080704003	0	0	2.15800386418294	88	0.846153846153846	OK	8158	TRUE
9336	6	ENSMUSG00000001175	Calm1	0.502254004138307	0.489652921145162	166.433794233576	0	0	2.65473056356943	99	0.951923076923077	OK	8229	TRUE
9337	6	ENSMUSG00000020808	Pimreg	0.502249787672788	0.561827721422889	190.909514401541	0	0	0.215421505220299	14	0.134615384615385	OK	1501	TRUE
9338	6	ENSMUSG00000031004	Mki67	0.502227519314647	0.804744354969137	273.378907201638	0	0	0.702716631576096	25	0.240384615384615	OK	3273	TRUE
9339	6	ENSMUSG00000063882	Uqcrh	0.502184180870795	0.405871392529842	137.957424010512	0	0	1.57221520194349	93	0.894230769230769	OK	8104	TRUE
9340	6	ENSMUSG00000006005	Tpr	0.502183555534632	0.272059316002358	92.4581039756249	0	0	1.03578170987569	72	0.692307692307692	OK	7399	TRUE
9341	6	ENSMUSG00000038717	Atp5l	0.502176359354299	0.345492119756091	117.436820033334	0	0	1.590019826577	93	0.894230769230769	OK	8062	TRUE
9342	6	ENSMUSG00000032518	Rpsa	0.50216493929379	0.661525671516889	224.955370245801	0	0	2.59338729278207	101	0.971153846153846	OK	8382	TRUE
9343	6	ENSMUSG00000047215	Rpl9	0.502160423806411	0.632385858044452	215.064686130897	0	0	2.4347934954683	101	0.971153846153846	OK	8355	TRUE
9344	6	ENSMUSG00000008575	Nfib	0.502139145935914	0.796505394099549	270.719371199324	0	0	1.61519056492355	82	0.788461538461538	OK	8156	TRUE
9345	6	ENSMUSG00000028333	Anp32b	0.502120365547804	0.557162056615494	189.298672667981	0	0	1.0857088838322	69	0.663461538461538	OK	7186	TRUE
9346	6	ENSMUSG00000091625	Lsm5	0.502116599909481	0.317986462237224	108.044211352256	0	0	0.592051063688577	46	0.442307692307692	OK	5542	TRUE
9347	6	ENSMUSG00000028478	Clta	0.502116158537556	0.326362925682107	110.916545355024	0	0	1.2078115806331	88	0.846153846153846	OK	7820	TRUE
9348	6	ENSMUSG00000041235	Chd7	0.502103903634986	0.30014403535734	101.993758893351	0	0	0.997516171796741	68	0.653846153846154	OK	7247	TRUE
9349	6	ENSMUSG00000023004	Tuba1b	0.502082131210866	0.550469793199704	187.025258101067	0	0	1.5479715903335	76	0.730769230769231	OK	7349	TRUE
9350	6	ENSMUSG00000031167	Rbm3	0.502077509225689	0.537691946782439	182.72501654024	0	0	1.29840847598533	83	0.798076923076923	OK	7922	TRUE
9351	6	ENSMUSG00000061615	Hist1h2ab	0.502062951917759	0.271472511322091	92.3055317141218	0	0	0.0651393021709614	5	0.0480769230769231	OK	705	TRUE
9352	6	ENSMUSG00000052146	Rps10	0.502058101616958	0.643084133782584	218.668855964856	0	0	2.35867455964509	100	0.961538461538462	OK	8327	TRUE
9353	6	ENSMUSG00000057863	Rpl36	0.50205368096103	0.499161934081068	169.685548604202	0	0	1.96495834402601	95	0.913461538461538	OK	8225	TRUE
9354	6	ENSMUSG00000068523	Gng5	0.502047159415869	0.445571287368451	151.400513643098	0	0	1.0660361182335	77	0.740384615384615	OK	7405	TRUE
9355	6	ENSMUSG00000008668	Rps18	0.502030668213654	0.650365051399789	221.135995048569	0	0	2.58906451948007	99	0.951923076923077	OK	8335	TRUE
9356	6	ENSMUSG00000042323	Pbrm1	0.501958200916888	0.275207230919769	93.5220105396386	0	0	0.798026811380421	63	0.605769230769231	OK	7046	TRUE
9357	6	ENSMUSG00000024261	Syt4	0.501947504973328	0.432909456365119	147.282127927814	0	0	0.109199291964992	11	0.105769230769231	OK	501	TRUE
9358	6	ENSMUSG00000029580	Actb	0.501938172628266	0.670959345575801	228.299283425373	0	0	3.57977261349649	104	1	OK	8438	TRUE
9359	6	ENSMUSG00000027533	Fabp5	0.501927309033151	0.553770584344038	188.194406445228	0	0	1.52939520476056	82	0.788461538461538	OK	7963	TRUE
9360	6	ENSMUSG00000025508	Rplp2	0.501916949604471	0.570117975185543	193.836993039718	0	0	2.04520837003759	99	0.951923076923077	OK	8295	TRUE
9361	6	ENSMUSG00000064360	mt-Nd3	0.501912583636686	0.374830048528081	127.462581668492	0	0	2.56642755433085	102	0.980769230769231	OK	8388	TRUE
9362	6	ENSMUSG00000035530	Eif1	0.501892202841709	0.550165067121995	187.105368517715	0	0	2.41005875899157	100	0.961538461538462	OK	8347	TRUE
9363	6	ENSMUSG00000024608	Rps14	0.501874197945013	0.631778679393323	214.864735562785	0	0	2.37401089992783	101	0.971153846153846	OK	8372	TRUE
9364	6	ENSMUSG00000090862	Rps13	0.501872346123103	0.688520498241237	234.146354539861	0	0	2.40312632221592	99	0.951923076923077	OK	8346	TRUE
9365	6	ENSMUSG00000034024	Cct2	0.50187064907702	0.457184600918151	155.369710123016	0	0	1.10818173968426	80	0.769230769230769	OK	7857	TRUE
9366	6	ENSMUSG00000020719	Ddx5	0.50185543769696	0.584293930659775	198.67218107611	0	0	2.09730979551068	96	0.923076923076923	OK	8295	TRUE
9367	6	ENSMUSG00000071644	Eef1g	0.501831306967982	0.393336036465451	133.6782483336	0	0	1.3166144404819	84	0.807692307692308	OK	7898	TRUE
9368	6	ENSMUSG00000008683	Rps15a	0.501831205329845	0.693813815589787	235.921351739596	0	0	2.53567897516142	99	0.951923076923077	OK	8340	TRUE
9369	6	ENSMUSG00000021754	Map3k1	0.501794323577771	0.407232787017584	138.368920930817	0	0	0.607882528905257	51	0.490384615384615	OK	7077	TRUE
9370	6	ENSMUSG00000090553	Snrpe	0.50178669262646	0.52070889095731	176.962636273999	0	0	1.40061441489464	81	0.778846153846154	OK	7950	TRUE
9371	6	ENSMUSG00000057841	Rpl32	0.50174099238944	0.660867645530206	224.736497129933	0	0	2.60837151891181	100	0.961538461538462	OK	8360	TRUE
9372	6	ENSMUSG00000046364	Rpl27a	0.501684818705042	0.661920463173897	225.130929086744	0	0	2.54402183735558	102	0.980769230769231	OK	8389	TRUE
9373	6	ENSMUSG00000024053	Emilin2	0.501677006836669	0.409331053567597	141.419438654133	0	0	0.0190481949706944	2	0.0192307692307692	OK	46	TRUE
9374	6	ENSMUSG00000003429	Rps11	0.50166576425964	0.675959938391711	229.879127274828	0	0	2.41780073314518	100	0.961538461538462	OK	8377	TRUE
9375	6	ENSMUSG00000015120	Ube2i	0.501658577597015	0.278689649874812	94.7051539751941	0	0	0.762780872318746	65	0.625	OK	7027	TRUE
9376	6	ENSMUSG00000027342	Pcna	0.501628562218938	0.468563823253447	159.18844066604	0	0	0.497272657361287	32	0.307692307692308	OK	3989	TRUE
9377	6	ENSMUSG00000017778	Cox7c	0.501592098373047	0.427267244859484	145.251206489663	0	0	1.91805319455235	94	0.903846153846154	OK	8204	TRUE
9378	6	ENSMUSG00000040952	Rps19	0.501588410842102	0.693785019013055	235.881171606863	0	0	2.39175759460916	97	0.932692307692308	OK	8323	TRUE
9379	6	ENSMUSG00000031523	Dlc1	0.501574490775656	0.391961867518434	133.880314330346	0	0	0.0918075492531229	8	0.0769230769230769	OK	114	TRUE
9380	6	ENSMUSG00000005698	Ctcf	0.501537336844198	0.258583247726118	87.871956647431	0	0	0.776144100130913	60	0.576923076923077	OK	6641	TRUE
9381	6	ENSMUSG00000027523	Gnas	0.501537024539065	0.461809616590788	157.064409379745	0	0	2.296799155927	102	0.980769230769231	OK	8382	TRUE
9382	6	ENSMUSG00000047675	Rps8	0.501534528165235	0.684335044983293	232.771107064777	0	0	2.83829092901328	101	0.971153846153846	OK	8399	TRUE
9383	6	ENSMUSG00000064341	mt-Nd1	0.501526021046887	0.492538422300692	167.53274870327	0	0	3.11351530921037	104	1	OK	8480	TRUE
9384	6	ENSMUSG00000032330	Cox7a2	0.501523785160249	0.421222111592929	143.171984001605	0	0	1.49979473498427	91	0.875	OK	8097	TRUE
9385	6	ENSMUSG00000009927	Rps25	0.501503493301338	0.576112897429623	195.85090269664	0	0	1.75586654616745	94	0.903846153846154	OK	8237	TRUE
9386	6	ENSMUSG00000061983	Rps12	0.501453891803401	0.630017578441297	214.206399253432	0	0	2.23496490531907	99	0.951923076923077	OK	8335	TRUE
9387	6	ENSMUSG00000030432	Rpl28	0.501439541739501	0.637534203993606	216.774238690553	0	0	2.21417413564999	98	0.942307692307692	OK	8334	TRUE
9388	6	ENSMUSG00000021807	Rtraf	0.501423022798331	0.291504621827766	99.0658214338928	0	0	0.990398704027877	72	0.692307692307692	OK	7486	TRUE
9389	6	ENSMUSG00000041841	Rpl37	0.501417648872932	0.628818289602112	213.813304059641	0	0	2.22877293507115	98	0.942307692307692	OK	8326	TRUE
9390	6	ENSMUSG00000060036	Rpl3	0.501401513815672	0.649955120761617	220.994706361045	0	0	2.4091948280523	98	0.942307692307692	OK	8328	TRUE
9391	6	ENSMUSG00000064326	Siva1	0.501396197222916	0.427905142896081	145.379798960415	0	0	0.663876798259832	46	0.442307692307692	OK	5912	TRUE
9392	6	ENSMUSG00000029730	Mcm7	0.501370463653588	0.42189615194605	143.337611703936	0	0	0.542994906699382	40	0.384615384615385	OK	5638	TRUE
9393	6	ENSMUSG00000090841	Myl6	0.501366230243428	0.298262245664691	101.367270472641	0	0	1.410048447128	88	0.846153846153846	OK	7772	TRUE
9394	6	ENSMUSG00000078974	Sec61g	0.501365449046947	0.348779322334311	118.533149743287	0	0	1.29578035357906	82	0.788461538461538	OK	7759	TRUE
9395	6	ENSMUSG00000061477	Rps7	0.501352710593566	0.647061453974832	220.029062179039	0	0	2.27331471069393	98	0.942307692307692	OK	8328	TRUE
9396	6	ENSMUSG00000028081	Rps3a1	0.501351955656257	0.659462321731974	224.255273140383	0	0	2.61190634054931	99	0.951923076923077	OK	8351	TRUE
9397	6	ENSMUSG00000000740	Rpl13	0.501342133400588	0.648125321417916	220.498938518857	0	0	3.69606511377481	103	0.990384615384615	OK	8438	TRUE
9398	6	ENSMUSG00000071415	Rpl23	0.501341965398076	0.688457094716536	234.137466297839	0	0	2.75806062167687	100	0.961538461538462	OK	8378	TRUE
9399	6	ENSMUSG00000059291	Rpl11	0.501308742941181	0.631132845144309	214.617983151998	0	0	2.26536238250344	97	0.932692307692308	OK	8337	TRUE
9400	6	ENSMUSG00000044155	Lsm8	0.501299720371363	0.303872563730238	103.25171937552	0	0	0.628608659422374	49	0.471153846153846	OK	5980	TRUE
9401	6	ENSMUSG00000036438	Calm2	0.501293619606575	0.529853845602336	180.084684590558	0	0	1.67817434078591	90	0.865384615384615	OK	8173	TRUE
9402	6	ENSMUSG00000064345	mt-Nd2	0.501291058913288	0.510788689732088	173.724405732402	0	0	3.36663248004507	103	0.990384615384615	OK	8476	TRUE
9403	6	ENSMUSG00000060636	Rpl35a	0.501251731245157	0.667586342251662	227.027187461895	0	0	2.38823336188663	99	0.951923076923077	OK	8358	TRUE
9404	6	ENSMUSG00000020460	Rps27a	0.50124422436693	0.67682094578505	230.193612610091	0	0	2.72583974266571	100	0.961538461538462	OK	8392	TRUE
9405	6	ENSMUSG00000038274	Fau	0.501217642515056	0.630046636814613	214.270473133891	0	0	2.18971783967247	99	0.951923076923077	OK	8364	TRUE
9406	6	ENSMUSG00000060938	Rpl26	0.501206971909111	0.640964778422391	217.990383768216	0	0	2.36049109057149	99	0.951923076923077	OK	8370	TRUE
9407	6	ENSMUSG00000037563	Rps16	0.501199627878118	0.662189660518406	225.192858687302	0	0	2.44568593663472	99	0.951923076923077	OK	8359	TRUE
9408	6	ENSMUSG00000041453	Rpl21	0.501185576578763	0.610552145908525	207.608670679876	0	0	2.21941249231158	97	0.932692307692308	OK	8324	TRUE
9409	6	ENSMUSG00000028234	Rps20	0.501179835378032	0.675948313997705	229.836288431116	0	0	2.44818281683331	98	0.942307692307692	OK	8345	TRUE
9410	6	ENSMUSG00000030978	Rrm1	0.501159788628758	0.446864725006149	151.819194214908	0	0	0.366244394954883	27	0.259615384615385	OK	3591	TRUE
9411	6	ENSMUSG00000016559	H3f3b	0.50115794352772	0.658871714049587	224.104954832416	0	0	2.74393696043573	99	0.951923076923077	OK	8394	TRUE
9412	6	ENSMUSG00000003970	Rpl8	0.501137080105546	0.634038573249463	215.588930920249	0	0	2.41005875899157	97	0.932692307692308	OK	8324	TRUE
9413	6	ENSMUSG00000049517	Rps23	0.501136106693204	0.667930608269255	227.140374188925	0	0	2.38735035962176	98	0.942307692307692	OK	8353	TRUE
9414	6	ENSMUSG00000024097	Srsf7	0.501132928882202	0.412766897739316	140.251762292803	0	0	0.939105409640326	66	0.634615384615385	OK	7213	TRUE
9415	6	ENSMUSG00000067274	Rplp0	0.501109376696904	0.671623885596501	228.425766433807	0	0	2.54929491925374	101	0.971153846153846	OK	8400	TRUE
9416	6	ENSMUSG00000037742	Eef1a1	0.501098108984042	0.680710551190159	231.618543338006	0	0	3.12794067602824	102	0.980769230769231	OK	8453	TRUE
9417	6	ENSMUSG00000017404	Rpl19	0.501092250073266	0.65187635637088	221.713210423971	0	0	2.6452196223098	101	0.971153846153846	OK	8390	TRUE
9418	6	ENSMUSG00000054428	Atpif1	0.501083005927996	0.438920609556149	149.19222599244	0	0	1.58412010444981	88	0.846153846153846	OK	8120	TRUE
9419	6	ENSMUSG00000035960	Apex1	0.501071381647027	0.329101866091766	111.823149209685	0	0	0.542994906699382	46	0.442307692307692	OK	6396	TRUE
9420	6	ENSMUSG00000074884	Serf2	0.501067374306812	0.329198282118795	111.897064282981	0	0	1.39348002078076	91	0.875	OK	8038	TRUE
9421	6	ENSMUSG00000039001	Rps21	0.501060733836632	0.554152070225819	188.417698614935	0	0	2.05634021040644	97	0.932692307692308	OK	8310	TRUE
9422	6	ENSMUSG00000064363	mt-Nd4	0.50106008256914	0.503459331658578	171.260467661979	0	0	3.38764441525745	104	1	OK	8507	TRUE
9423	6	ENSMUSG00000042043	Tbca	0.501059634767904	0.286732168998184	97.4436970752537	0	0	0.877070018720874	72	0.692307692307692	OK	7469	TRUE
9424	6	ENSMUSG00000070493	Chchd2	0.501051380617771	0.530026694773932	180.236506376734	0	0	2.15466496291742	97	0.932692307692308	OK	8313	TRUE
9425	6	ENSMUSG00000034892	Rps29	0.501040893649827	0.590751187806731	200.861412264817	0	0	2.08064274302547	98	0.942307692307692	OK	8326	TRUE
9426	6	ENSMUSG00000037902	Sirpa	0.501028743952645	0.354342071707384	120.514676600422	0	0	0.183922838160928	18	0.173076923076923	OK	630	TRUE
9427	6	ENSMUSG00000045128	Rpl18a	0.500990517663227	0.664550060699655	226.004813908518	0	0	2.36952457566915	98	0.942307692307692	OK	8375	TRUE
9428	6	ENSMUSG00000025290	Rps24	0.500970674240212	0.689084649463152	234.375324800212	0	0	2.63285682749011	100	0.961538461538462	OK	8388	TRUE
9429	6	ENSMUSG00000069793	Slfn9	0.500939734706616	0.402597167765746	136.80752013997	0	0	0.117783035656383	10	0.0961538461538462	OK	1741	TRUE
9430	6	ENSMUSG00000018446	C1qbp	0.500939075830192	0.265645517781755	90.2688449610287	0	0	0.702716631576096	54	0.519230769230769	OK	6280	TRUE
9431	6	ENSMUSG00000023944	Hsp90ab1	0.500913601144777	0.698965958377046	237.820301511967	0	0	2.65540646761679	100	0.961538461538462	OK	8436	TRUE
9432	6	ENSMUSG00000079523	Tmsb10	0.500882385493508	0.657595485579812	223.479627165341	0	0	1.34707364796661	77	0.740384615384615	OK	8050	TRUE
9433	6	ENSMUSG00000022235	Cmbl	0.500871866534032	0.497080650987382	172.239580421466	0	0	0.0284379353205334	3	0.0288461538461538	OK	33	TRUE
